date,count
2022-06-09T17:05:45.023414,9
2022-06-09T17:05:50.005424,9
2022-06-09T17:06:00.004604,9
2022-06-09T17:06:10.003330,9
2022-06-09T17:06:20.005425,9
2022-06-09T17:06:30.000324,9
2022-06-09T17:06:40.005452,9
2022-06-09T17:06:50.005449,9
2022-06-09T17:07:00.001651,9
2022-06-09T17:07:10.005271,9
2022-06-09T17:07:20.000499,9
2022-06-09T17:07:30.000597,9
2022-06-09T17:07:40.005287,9
2022-06-09T17:07:50.004727,9
2022-06-09T17:08:00.000848,9
2022-06-09T17:08:10.000932,9
2022-06-09T17:08:20.004867,9
2022-06-09T17:08:30.002593,9
2022-06-09T17:08:40.004764,9
2022-06-09T17:08:50.001955,9
2022-06-09T17:09:00.000726,9
2022-06-09T17:09:10.000819,9
2022-06-09T17:09:20.002815,9
2022-06-09T17:09:30.002123,9
2022-06-09T17:09:40.003916,9
2022-06-09T17:09:50.006308,9
2022-06-09T17:10:00.004069,9
2022-06-09T17:10:10.005470,9
2022-06-09T17:10:20.004768,9
2022-06-09T17:10:30.004232,9
2022-06-09T17:10:40.004380,9
2022-06-09T17:10:50.000595,9
2022-06-09T17:11:00.003211,9
2022-06-09T17:11:10.002900,9
2022-06-09T17:11:20.004246,9
2022-06-09T17:11:30.003530,9
2022-06-09T17:11:40.003054,9
2022-06-09T17:11:50.004034,9
2022-06-09T17:12:00.003887,9
2022-06-09T17:12:10.004728,9
2022-06-09T17:12:20.000409,9
2022-06-09T17:12:30.004915,9
2022-06-09T17:12:40.004600,9
2022-06-09T17:12:50.002880,9
2022-06-09T17:13:00.004890,9
2022-06-09T17:13:10.002587,9
2022-06-09T17:13:20.004663,9
2022-06-09T17:13:30.004900,9
2022-06-09T17:13:40.001211,9
2022-06-09T17:13:50.004433,9
2022-06-09T17:14:00.005410,9
2022-06-09T17:14:10.003684,9
2022-06-09T17:14:20.003987,9
2022-06-09T17:14:30.003243,9
2022-06-09T17:14:40.004433,9
2022-06-09T17:14:50.000297,9
2022-06-09T17:15:00.004996,9
2022-06-09T17:15:10.002317,9
2022-06-09T17:15:20.004936,9
2022-06-09T17:15:30.001471,9
2022-06-09T17:15:40.004511,9
2022-06-09T17:15:50.000211,9
2022-06-09T17:16:00.004535,9
2022-06-09T17:16:10.004254,9
2022-06-09T17:16:20.004273,9
2022-06-09T17:16:30.004919,9
2022-06-09T17:16:40.004251,9
2022-06-09T17:16:50.004931,9
2022-06-09T17:17:00.005083,9
2022-06-09T17:17:10.004741,9
2022-06-09T17:17:20.004620,9
2022-06-09T17:17:30.003667,9
2022-06-09T17:17:40.004509,9
2022-06-09T17:17:50.003130,9
2022-06-09T17:18:00.003921,9
2022-06-09T17:18:10.004834,9
2022-06-09T17:18:20.004060,9
2022-06-09T17:18:30.002553,9
2022-06-09T17:18:40.005177,9
2022-06-09T17:18:50.002314,9
2022-06-09T17:19:00.000918,9
2022-06-09T17:19:10.005373,9
2022-06-09T17:19:20.002226,9
2022-06-09T17:19:30.004282,9
2022-06-09T17:19:40.004663,9
2022-06-09T17:19:50.004485,9
2022-06-09T17:20:00.004576,9
2022-06-09T17:20:10.003792,9
2022-06-09T17:20:20.004030,9
2022-06-09T17:20:30.003841,9
2022-06-09T17:20:40.004961,9
2022-06-09T17:20:50.005085,9
2022-06-09T17:21:00.003608,9
2022-06-09T17:21:10.004246,9
2022-06-09T17:21:20.005000,9
2022-06-09T17:21:30.003744,9
2022-06-09T17:21:40.004929,9
2022-06-09T17:21:50.005030,9
2022-06-09T17:22:00.005134,9
2022-06-09T17:22:10.003772,9
2022-06-09T17:22:20.005192,9
2022-06-09T17:22:30.004016,9
2022-06-09T17:22:40.004852,9
2022-06-09T17:22:50.004862,9
2022-06-09T17:23:00.004967,9
2022-06-09T17:23:10.004466,9
2022-06-09T17:23:20.005312,9
2022-06-09T17:23:30.004705,9
2022-06-09T17:23:40.005085,9
2022-06-09T17:23:50.004849,9
2022-06-09T17:24:00.005446,9
2022-06-09T17:24:10.004111,9
2022-06-09T17:24:20.005253,9
2022-06-09T17:24:30.004750,9
2022-06-09T17:24:40.004211,9
2022-06-09T17:24:50.004603,9
2022-06-09T17:25:00.004600,9
2022-06-09T17:25:10.005245,9
2022-06-09T17:25:20.004732,9
2022-06-09T17:25:30.004572,9
2022-06-09T17:25:40.004726,8
2022-06-09T17:25:50.004774,8
2022-06-09T17:26:00.004708,8
2022-06-09T17:26:10.004888,8
2022-06-09T17:26:20.005063,8
2022-06-09T17:26:30.005131,7
2022-06-09T17:26:40.005012,7
2022-06-09T17:26:50.005134,7
2022-06-09T17:27:00.005100,7
2022-06-09T17:27:10.005291,7
2022-06-09T17:27:20.005290,7
2022-06-09T17:27:30.003711,7
2022-06-09T17:27:40.003069,7
2022-06-09T17:27:50.006033,7
2022-06-09T17:28:00.004539,7
2022-06-09T17:28:10.002697,7
2022-06-09T17:28:20.005002,7
2022-06-09T17:28:30.004588,7
2022-06-09T17:28:40.003156,7
2022-06-09T17:28:50.004357,7
2022-06-09T17:29:00.004895,7
2022-06-09T17:29:10.002248,8
2022-06-09T17:29:20.003846,8
2022-06-09T17:29:30.005241,8
2022-06-09T17:29:40.003973,8
2022-06-09T17:29:50.003582,8
2022-06-09T17:30:00.004148,8
2022-06-09T17:30:10.003434,8
2022-06-09T17:30:20.003208,8
2022-06-09T17:30:30.003434,8
2022-06-09T17:30:40.004732,8
2022-06-09T17:30:50.003622,8
2022-06-09T17:31:00.004151,8
2022-06-09T17:31:10.005185,8
2022-06-09T17:31:20.004140,8
2022-06-09T17:31:30.002328,8
2022-06-09T17:31:40.005264,8
2022-06-09T17:31:50.003790,8
2022-06-09T17:32:00.005011,8
2022-06-09T17:32:10.004465,8
2022-06-09T17:32:20.002304,8
2022-06-09T17:32:30.004375,8
2022-06-09T17:32:40.004157,8
2022-06-09T17:32:50.005120,8
2022-06-09T17:33:00.004659,8
2022-06-09T17:33:10.004769,8
2022-06-09T17:33:20.004594,8
2022-06-09T17:33:30.000975,8
2022-06-09T17:33:40.004537,8
2022-06-09T17:33:50.001214,8
2022-06-09T17:34:00.004669,8
2022-06-09T17:34:10.004923,8
2022-06-09T17:34:20.005115,8
2022-06-09T17:34:30.005072,8
2022-06-09T17:34:40.005358,8
2022-06-09T17:34:50.004540,8
2022-06-09T17:35:00.004172,8
2022-06-09T17:35:09.999960,8
2022-06-09T17:35:20.002410,8
2022-06-09T17:35:30.002934,8
2022-06-09T17:35:40.003521,8
2022-06-09T17:35:50.002717,8
2022-06-09T17:36:00.003496,8
2022-06-09T17:36:10.004645,8
2022-06-09T17:36:20.004323,8
2022-06-09T17:36:30.005299,8
2022-06-09T17:36:40.005011,8
2022-06-09T17:36:50.005089,8
2022-06-09T17:37:00.004961,8
2022-06-09T17:37:10.003569,8
2022-06-09T17:37:20.004816,8
2022-06-09T17:37:30.004699,8
2022-06-09T17:37:40.005147,8
2022-06-09T17:37:50.004803,8
2022-06-09T17:38:00.004746,8
2022-06-09T17:38:10.003556,8
2022-06-09T17:38:20.004201,8
2022-06-09T17:38:30.004940,8
2022-06-09T17:38:40.004726,8
2022-06-09T17:38:50.004963,8
2022-06-09T17:39:00.005052,8
2022-06-09T17:39:10.004264,8
2022-06-09T17:39:20.004956,8
2022-06-09T17:39:30.004674,8
2022-06-09T17:39:40.005159,8
2022-06-09T17:39:50.006157,8
2022-06-09T17:40:00.004291,8
2022-06-09T17:40:10.002272,8
2022-06-09T17:40:20.004963,8
2022-06-09T17:40:30.004923,8
2022-06-09T17:40:40.004768,8
2022-06-09T17:40:50.002653,8
2022-06-09T17:41:00.004968,8
2022-06-09T17:41:10.001863,8
2022-06-09T17:41:20.003281,8
2022-06-09T17:41:30.003588,8
2022-06-09T17:41:40.003796,8
2022-06-09T17:41:50.003836,8
2022-06-09T17:42:00.003322,8
2022-06-09T17:42:10.004966,8
2022-06-09T17:42:20.004745,8
2022-06-09T17:42:30.003228,8
2022-06-09T17:42:40.005273,8
2022-06-09T17:42:50.003564,8
2022-06-09T17:43:00.004408,8
2022-06-09T17:43:10.002803,8
2022-06-09T17:43:20.002601,8
2022-06-09T17:43:30.005055,8
2022-06-09T17:43:40.003612,8
2022-06-09T17:43:50.003973,8
2022-06-09T17:44:00.004245,8
2022-06-09T17:44:10.003516,8
2022-06-09T17:44:20.003172,8
2022-06-09T17:44:30.004617,8
2022-06-09T17:44:40.003548,8
2022-06-09T17:44:50.004619,8
2022-06-09T17:45:00.005063,8
2022-06-09T17:45:10.004659,8
2022-06-09T17:45:20.003812,8
2022-06-09T17:45:30.005559,8
2022-06-09T17:45:40.005068,8
2022-06-09T17:45:50.004319,8
2022-06-09T17:46:00.004376,8
2022-06-09T17:46:10.005229,8
2022-06-09T17:46:20.005471,8
2022-06-09T17:46:30.001238,8
2022-06-09T17:46:40.004924,8
2022-06-09T17:46:50.004725,9
2022-06-09T17:47:00.004810,9
2022-06-09T17:47:10.002993,9
2022-06-09T17:47:20.004633,8
2022-06-09T17:47:30.005190,8
2022-06-09T17:47:40.004659,8
2022-06-09T17:47:50.004938,8
2022-06-09T17:48:00.001789,8
2022-06-09T17:48:10.004969,8
2022-06-09T17:48:20.004483,8
2022-06-09T17:48:30.003400,8
2022-06-09T17:48:40.003941,8
2022-06-09T17:48:50.002535,8
2022-06-09T17:49:00.002669,8
2022-06-09T17:49:10.004571,8
2022-06-09T17:49:20.004640,8
2022-06-09T17:49:30.004992,8
2022-06-09T17:49:40.004983,8
2022-06-09T17:49:50.004441,8
2022-06-09T17:50:00.003361,8
2022-06-09T17:50:10.004975,8
2022-06-09T17:50:20.003887,8
2022-06-09T17:50:30.005028,8
2022-06-09T17:50:40.005062,8
2022-06-09T17:50:50.002150,8
2022-06-09T17:51:00.003395,8
2022-06-09T17:51:10.004792,8
2022-06-09T17:51:20.003009,8
2022-06-09T17:51:30.003981,8
2022-06-09T17:51:40.004154,8
2022-06-09T17:51:50.004840,8
2022-06-09T17:52:00.002524,8
2022-06-09T17:52:10.004112,8
2022-06-09T17:52:20.004571,8
2022-06-09T17:52:30.003049,8
2022-06-09T17:52:40.004707,8
2022-06-09T17:52:50.002829,8
2022-06-09T17:53:00.004636,8
2022-06-09T17:53:10.004671,8
2022-06-09T17:53:20.005240,7
2022-06-09T17:53:30.005048,7
2022-06-09T17:53:40.004852,7
2022-06-09T17:53:50.005160,7
2022-06-09T17:54:00.005073,7
2022-06-09T17:54:10.005005,7
2022-06-09T17:54:20.004831,7
2022-06-09T17:54:30.003421,7
2022-06-09T17:54:40.005243,7
2022-06-09T17:54:50.005089,7
2022-06-09T17:55:00.004979,7
2022-06-09T17:55:10.003730,8
2022-06-09T17:55:20.004491,8
2022-06-09T17:55:30.005240,8
2022-06-09T17:55:40.005736,8
2022-06-09T17:55:50.006314,8
2022-06-09T17:56:00.004505,8
2022-06-09T17:56:10.003588,8
2022-06-09T17:56:20.003845,8
2022-06-09T17:56:30.002646,8
2022-06-09T17:56:40.004968,8
2022-06-09T17:56:50.000906,8
2022-06-09T17:57:00.003567,8
2022-06-09T17:57:10.004235,8
2022-06-09T17:57:20.004353,8
2022-06-09T17:57:30.005013,8
2022-06-09T17:57:40.005043,8
2022-06-09T17:57:50.003191,8
2022-06-09T17:58:00.002373,8
2022-06-09T17:58:10.004411,8
2022-06-09T17:58:20.002352,8
2022-06-09T17:58:30.003995,8
2022-06-09T17:58:40.004672,8
2022-06-09T17:58:50.004527,8
2022-06-09T17:59:00.002437,8
2022-06-09T17:59:10.005288,8
2022-06-09T17:59:20.003274,8
2022-06-09T17:59:30.005063,8
2022-06-09T17:59:40.004753,8
2022-06-09T17:59:50.002733,8
2022-06-09T18:00:00.003549,8
2022-06-09T18:00:10.005092,8
2022-06-09T18:00:20.005092,8
2022-06-09T18:00:30.002922,8
2022-06-09T18:00:40.002488,8
2022-06-09T18:00:50.004442,9
2022-06-09T18:01:00.002867,9
2022-06-09T18:01:10.003066,9
2022-06-09T18:01:20.003007,9
2022-06-09T18:01:30.004134,9
2022-06-09T18:01:40.005207,9
2022-06-09T18:01:50.004906,9
2022-06-09T18:02:00.005188,9
2022-06-09T18:02:10.005073,9
2022-06-09T18:02:20.003474,9
2022-06-09T18:02:30.003771,9
2022-06-09T18:02:40.005070,9
2022-06-09T18:02:50.004923,9
2022-06-09T18:03:00.004294,9
2022-06-09T18:03:10.003483,9
2022-06-09T18:03:20.004551,9
2022-06-09T18:03:30.005141,9
2022-06-09T18:03:40.004314,9
2022-06-09T18:03:50.004767,9
2022-06-09T18:04:00.004553,9
2022-06-09T18:04:10.005090,9
2022-06-09T18:04:20.005232,9
2022-06-09T18:04:30.005040,9
2022-06-09T18:04:40.005227,9
2022-06-09T18:04:50.005067,9
2022-06-09T18:05:00.004524,9
2022-06-09T18:05:10.003881,9
2022-06-09T18:05:20.004816,9
2022-06-09T18:05:30.003163,9
2022-06-09T18:05:40.005324,9
2022-06-09T18:05:50.004204,9
2022-06-09T18:06:00.004421,9
2022-06-09T18:06:10.003626,9
2022-06-09T18:06:20.004118,9
2022-06-09T18:06:30.005056,9
2022-06-09T18:06:40.002644,9
2022-06-09T18:06:50.001846,9
2022-06-09T18:07:00.004243,9
2022-06-09T18:07:10.001846,9
2022-06-09T18:07:20.004187,9
2022-06-09T18:07:30.004407,9
2022-06-09T18:07:40.001274,9
2022-06-09T18:07:50.004894,9
2022-06-09T18:08:00.004606,9
2022-06-09T18:08:10.000935,9
2022-06-09T18:08:20.002540,9
2022-06-09T18:08:30.005065,11
2022-06-09T18:08:40.004772,11
2022-06-09T18:08:50.003976,11
2022-06-09T18:09:00.005129,11
2022-06-09T18:09:10.003232,11
2022-06-09T18:09:20.004441,11
2022-06-09T18:09:30.004682,11
2022-06-09T18:09:40.003017,11
2022-06-09T18:09:50.004267,11
2022-06-09T18:10:00.003860,11
2022-06-09T18:10:10.004926,11
2022-06-09T18:10:20.004311,11
2022-06-09T18:10:30.001431,11
2022-06-09T18:10:40.004671,11
2022-06-09T18:10:50.004443,11
2022-06-09T18:11:00.001712,11
2022-06-09T18:11:10.003804,11
2022-06-09T18:11:20.005336,11
2022-06-09T18:11:30.001152,11
2022-06-09T18:11:40.004753,11
2022-06-09T18:11:50.002746,11
2022-06-09T18:12:00.004411,11
2022-06-09T18:12:09.994038,11
2022-06-09T18:12:10.001127,11
2022-06-09T18:12:19.998738,11
2022-06-09T18:12:20.000215,11
2022-06-09T18:12:30.001723,11
2022-06-09T18:12:40.003560,11
2022-06-09T18:12:50.002357,11
2022-06-09T18:13:00.001898,11
2022-06-09T18:13:10.004287,11
2022-06-09T18:13:20.005072,11
2022-06-09T18:13:30.005289,11
2022-06-09T18:13:40.005049,11
2022-06-09T18:13:50.004528,11
2022-06-09T18:14:00.004420,9
2022-06-09T18:14:10.004570,9
2022-06-09T18:14:20.005023,9
2022-06-09T18:14:30.004903,9
2022-06-09T18:14:40.003462,9
2022-06-09T18:14:50.004942,9
2022-06-09T18:15:00.004696,9
2022-06-09T18:15:10.004906,9
2022-06-09T18:15:20.004971,9
2022-06-09T18:15:30.004850,9
2022-06-09T18:15:40.004691,9
2022-06-09T18:15:50.004380,9
2022-06-09T18:16:00.002571,9
2022-06-09T18:16:10.004077,9
2022-06-09T18:16:20.004837,9
2022-06-09T18:16:30.003230,9
2022-06-09T18:16:40.003396,9
2022-06-09T18:16:50.004613,9
2022-06-09T18:17:00.002212,9
2022-06-09T18:17:10.002494,9
2022-06-09T18:17:20.005094,9
2022-06-09T18:17:30.003512,9
2022-06-09T18:17:40.004983,9
2022-06-09T18:17:50.005182,9
2022-06-09T18:18:00.001016,9
2022-06-09T18:18:10.004967,9
2022-06-09T18:18:20.005332,9
2022-06-09T18:18:30.003667,9
2022-06-09T18:18:40.002825,9
2022-06-09T18:18:50.005414,9
2022-06-09T18:19:00.004348,9
2022-06-09T18:19:10.003284,9
2022-06-09T18:19:20.005184,9
2022-06-09T18:19:30.002771,9
2022-06-09T18:19:40.001159,9
2022-06-09T18:19:50.002259,9
2022-06-09T18:20:00.004836,9
2022-06-09T18:20:10.004801,9
2022-06-09T18:20:20.001645,9
2022-06-09T18:20:30.003703,9
2022-06-09T18:20:40.004791,9
2022-06-09T18:20:50.004895,9
2022-06-09T18:21:00.004764,9
2022-06-09T18:21:10.003176,9
2022-06-09T18:21:20.004841,9
2022-06-09T18:21:30.003426,9
2022-06-09T18:21:40.001576,9
2022-06-09T18:21:50.004001,9
2022-06-09T18:22:00.003702,9
2022-06-09T18:22:10.004089,9
2022-06-09T18:22:20.001379,9
2022-06-09T18:22:30.004931,9
2022-06-09T18:22:40.004602,9
2022-06-09T18:22:50.003362,9
2022-06-09T18:23:00.000767,9
2022-06-09T18:23:10.002254,9
2022-06-09T18:23:20.002584,9
2022-06-09T18:23:30.004946,9
2022-06-09T18:23:40.000577,9
2022-06-09T18:23:50.004074,9
2022-06-09T18:24:00.004812,9
2022-06-09T18:24:10.005201,9
2022-06-09T18:24:20.003849,9
2022-06-09T18:24:30.005350,9
2022-06-09T18:24:40.004533,9
2022-06-09T18:24:50.004891,9
2022-06-09T18:25:00.001012,9
2022-06-09T18:25:10.004684,9
2022-06-09T18:25:20.002924,9
2022-06-09T18:25:30.002538,9
2022-06-09T18:25:40.004541,9
2022-06-09T18:25:50.004743,9
2022-06-09T18:26:00.005008,9
2022-06-09T18:26:10.004615,9
2022-06-09T18:26:20.004796,9
2022-06-09T18:26:30.004502,9
2022-06-09T18:26:40.002771,9
2022-06-09T18:26:50.001560,9
2022-06-09T18:27:00.000779,9
2022-06-09T18:27:10.004249,9
2022-06-09T18:27:20.000667,9
2022-06-09T18:27:30.007906,9
2022-06-09T18:27:40.019838,9
2022-06-09T18:27:50.008879,9
2022-06-09T18:28:00.009412,9
2022-06-09T18:28:10.007848,9
2022-06-09T18:28:20.006066,9
2022-06-09T18:28:30.005871,9
2022-06-09T18:28:40.004787,9
2022-06-09T18:28:50.005543,9
2022-06-09T18:29:00.004175,9
2022-06-09T18:29:10.002593,9
2022-06-09T18:29:20.005301,9
2022-06-09T18:29:30.005456,9
2022-06-09T18:29:40.004759,9
2022-06-09T18:29:50.002680,9
2022-06-09T18:30:00.002616,8
2022-06-09T18:30:10.002221,8
2022-06-09T18:30:20.004914,8
2022-06-09T18:30:30.004276,8
2022-06-09T18:30:40.002561,8
2022-06-09T18:30:50.003179,8
2022-06-09T18:31:00.004759,8
2022-06-09T18:31:10.004421,8
2022-06-09T18:31:20.003973,8
2022-06-09T18:31:30.004192,8
2022-06-09T18:31:40.004963,8
2022-06-09T18:31:50.004457,8
2022-06-09T18:32:00.005324,8
2022-06-09T18:32:10.003467,8
2022-06-09T18:32:20.000437,9
2022-06-09T18:32:30.005333,9
2022-06-09T18:32:40.002534,9
2022-06-09T18:32:50.003880,9
2022-06-09T18:33:00.003099,9
2022-06-09T18:33:10.003552,9
2022-06-09T18:33:20.003647,9
2022-06-09T18:33:30.002803,9
2022-06-09T18:33:40.004742,9
2022-06-09T18:33:50.003404,9
2022-06-09T18:34:00.004798,9
2022-06-09T18:34:10.004713,9
2022-06-09T18:34:20.001345,9
2022-06-09T18:34:30.000752,9
2022-06-09T18:34:40.004981,9
2022-06-09T18:34:50.003306,9
2022-06-09T18:35:00.005270,9
2022-06-09T18:35:10.004904,9
2022-06-09T18:35:20.005096,9
2022-06-09T18:35:30.005410,9
2022-06-09T18:35:40.005641,9
2022-06-09T18:35:50.004767,9
2022-06-09T18:36:00.005007,9
2022-06-09T18:36:10.004808,9
2022-06-09T18:36:20.002565,9
2022-06-09T18:36:30.002382,9
2022-06-09T18:36:40.003818,9
2022-06-09T18:36:50.005028,9
2022-06-09T18:37:00.004398,9
2022-06-09T18:37:10.005396,9
2022-06-09T18:37:20.004579,9
2022-06-09T18:37:30.004033,9
2022-06-09T18:37:40.004851,9
2022-06-09T18:37:50.002412,9
2022-06-09T18:38:00.003801,9
2022-06-09T18:38:10.005168,9
2022-06-09T18:38:20.005089,9
2022-06-09T18:38:30.002629,9
2022-06-09T18:38:40.004481,9
2022-06-09T18:38:50.003954,9
2022-06-09T18:39:00.004157,9
2022-06-09T18:39:10.005024,9
2022-06-09T18:39:20.003354,9
2022-06-09T18:39:30.004802,9
2022-06-09T18:39:40.002389,9
2022-06-09T18:39:50.003549,9
2022-06-09T18:40:00.005538,9
2022-06-09T18:40:10.005229,9
2022-06-09T18:40:20.004184,9
2022-06-09T18:40:30.005003,9
2022-06-09T18:40:40.004204,9
2022-06-09T18:40:50.000528,10
2022-06-09T18:41:00.004507,10
2022-06-09T18:41:10.004952,10
2022-06-09T18:41:20.004373,10
2022-06-09T18:41:30.005047,10
2022-06-09T18:41:40.004036,10
2022-06-09T18:41:50.003119,10
2022-06-09T18:42:00.004586,10
2022-06-09T18:42:10.004654,10
2022-06-09T18:42:20.004282,10
2022-06-09T18:42:30.003535,10
2022-06-09T18:42:40.003859,10
2022-06-09T18:42:50.004025,10
2022-06-09T18:43:00.003329,10
2022-06-09T18:43:10.003714,10
2022-06-09T18:43:20.003871,10
2022-06-09T18:43:30.002434,10
2022-06-09T18:43:40.004025,10
2022-06-09T18:43:50.001867,10
2022-06-09T18:44:00.001900,10
2022-06-09T18:44:10.004972,10
2022-06-09T18:44:20.004753,10
2022-06-09T18:44:30.001968,10
2022-06-09T18:44:40.005133,10
2022-06-09T18:44:50.002610,10
2022-06-09T18:45:00.004466,11
2022-06-09T18:45:10.003804,11
2022-06-09T18:45:20.004683,11
2022-06-09T18:45:30.004473,11
2022-06-09T18:45:40.003107,11
2022-06-09T18:45:50.005307,11
2022-06-09T18:46:00.005298,11
2022-06-09T18:46:10.004739,11
2022-06-09T18:46:20.005092,11
2022-06-09T18:46:30.004546,11
2022-06-09T18:46:40.004880,11
2022-06-09T18:46:50.006023,11
2022-06-09T18:47:00.011851,11
2022-06-09T18:47:10.008444,11
2022-06-09T18:47:20.005845,11
2022-06-09T18:47:30.006438,11
2022-06-09T18:47:40.004630,11
2022-06-09T18:47:50.003804,11
2022-06-09T18:48:00.005056,11
2022-06-09T18:48:10.005095,11
2022-06-09T18:48:20.005116,11
2022-06-09T18:48:30.004646,11
2022-06-09T18:48:40.005231,11
2022-06-09T18:48:50.006748,11
2022-06-09T18:49:00.004661,11
2022-06-09T18:49:10.004966,11
2022-06-09T18:49:20.005185,11
2022-06-09T18:49:30.005271,11
2022-06-09T18:49:40.004657,11
2022-06-09T18:49:50.006974,11
2022-06-09T18:50:00.002409,11
2022-06-09T18:50:10.005521,11
2022-06-09T18:50:20.004891,11
2022-06-09T18:50:30.003414,11
2022-06-09T18:50:40.005075,11
2022-06-09T18:50:50.005467,11
2022-06-09T18:51:00.001542,11
2022-06-09T18:51:10.004830,11
2022-06-09T18:51:20.005388,11
2022-06-09T18:51:30.004589,11
2022-06-09T18:51:40.001156,11
2022-06-09T18:51:50.005241,11
2022-06-09T18:52:00.004623,11
2022-06-09T18:52:10.003829,11
2022-06-09T18:52:20.004365,11
2022-06-09T18:52:30.005372,11
2022-06-09T18:52:40.004323,11
2022-06-09T18:52:50.004617,11
2022-06-09T18:53:00.003536,11
2022-06-09T18:53:10.004714,11
2022-06-09T18:53:20.005426,11
2022-06-09T18:53:30.002892,11
2022-06-09T18:53:40.005317,11
2022-06-09T18:53:50.001863,11
2022-06-09T18:54:00.004091,11
2022-06-09T18:54:10.003082,11
2022-06-09T18:54:20.005023,11
2022-06-09T18:54:30.003424,11
2022-06-09T18:54:40.004478,11
2022-06-09T18:54:50.006622,11
2022-06-09T18:55:00.004316,11
2022-06-09T18:55:10.005350,11
2022-06-09T18:55:20.004404,11
2022-06-09T18:55:30.004971,11
2022-06-09T18:55:40.003750,11
2022-06-09T18:55:50.003733,11
2022-06-09T18:56:00.004380,11
2022-06-09T18:56:10.004521,11
2022-06-09T18:56:20.004210,11
2022-06-09T18:56:30.000824,11
2022-06-09T18:56:40.002876,11
2022-06-09T18:56:50.003979,11
2022-06-09T18:57:00.003338,11
2022-06-09T18:57:10.003966,11
2022-06-09T18:57:20.002066,11
2022-06-09T18:57:30.004151,11
2022-06-09T18:57:40.004718,11
2022-06-09T18:57:50.004623,11
2022-06-09T18:58:00.004949,11
2022-06-09T18:58:10.005094,11
2022-06-09T18:58:20.004573,11
2022-06-09T18:58:30.001652,11
2022-06-09T18:58:40.004836,11
2022-06-09T18:58:50.004822,11
2022-06-09T18:59:00.004431,11
2022-06-09T18:59:10.000638,11
2022-06-09T18:59:20.004986,11
2022-06-09T18:59:30.003224,9
2022-06-09T18:59:40.005196,9
2022-06-09T18:59:50.004504,9
2022-06-09T19:00:00.003533,9
2022-06-09T19:00:10.002675,9
2022-06-09T19:00:20.004619,9
